pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
Y.J1	0.1971296267511989	0.05886989368080898	0.02231882080798498	0.023773859401319458	-0.004013719009220632	-0.016238436746459674	-0.025437669775451952	0.013382155981505125	-0.03119091774574404	0.024974104929329166	0.02911885788664071	-0.005262055341325134	-0.037804413255434086	-0.026070421668191422	0.009470572597169439	0.013198332436497156	-0.006912823884582083	-0.06569288164997318	-0.003210409698331251	-0.006453042731789016	0.001787816693025552	-0.02512818260809658	-0.011261824388919576	-0.03361710819112758	2.9694256310263226e-05	0.04076109516376757	-0.010481340400928796	0.07040768017526042	-0.024626636105059916	-0.018968125084519772	0.048084313512384826	0.0024448289895607073	0.017646349586621587	-0.025213213488087638	0.006423568208003506	-0.04085690254292792	0.02236517156259869	0.0005609998012617131	0.008311939633582403	-0.03284655406509154	0.06370478288878388	-0.051654290015410144	-0.0543879950214267	0.008274830548560071	0.0168515768819543	0.029010864621036962	0.09239086271014547	0.1190694549661779	0.0357612960070738	-0.0
Y.J2	0.14291875363329837	0.05187540738179378	0.05937207253531862	0.007116660921162428	0.02160243439056745	-0.02293678491004065	-0.03238647776133318	0.0069838971290154366	-0.04317120966944818	-0.02083273950749499	0.03947924649205026	-0.03722892379110973	-0.022705761121039926	-0.05051097979072038	0.038347784585443766	0.034348966442039	0.006036488253612729	-0.10942852107242929	0.004764317895203246	-0.035630979840582076	-0.0213013725869915	0.006027698599345765	0.028634153561695026	0.021293937304143012	-0.07107810005170305	0.032762574485233606	0.030841641542652738	-0.030775063152624158	-0.019181510049222875	-0.04715164180617412	0.016685498824266946	-0.0011875409270993241	-0.05317572734412466	-0.021382313340752853	-0.001587442900314707	0.04334729871629762	-0.025959058976509308	0.05942709367225432	0.08375074293864529	-0.016367747992048504	-0.05633685646314331	0.027111052533603224	0.010965736126315156	0.12049308163423755	0.03874291542936656	-0.014654398631814874	-0.06471042578202903	0.03881153500455737	-0.007312030442230906	-0.0
Y.J3	0.20080314204294217	0.08038825958575864	0.058573800547156156	-0.1339924120969766	-0.051479986065483485	0.005022595267016444	-0.02442728988399219	0.027573214273726575	0.005788371876696279	-0.0005111811911706684	0.010566556535482934	-0.012836892803320468	0.02296723847556293	0.009946198762837982	0.0061750142190490865	0.00028160668371539403	-0.025907829210034816	-0.08306226401131893	-0.05217208537191588	-0.015893258952216816	0.09647932123671561	0.004630971957806495	0.0398846269734225	0.02278399516832101	-0.09912063574117	-0.04475553699788514	0.04889902506725928	-0.06714044694814704	-0.062273073918416535	0.04877916634704734	-0.03687694539022186	-0.08329503770726872	-0.033771651411801176	-0.063786907527469	-0.04056725037802559	0.009466330243396293	-0.02435277743973245	-0.025750953202924007	-0.049734059536376066	0.0678473677517312	0.07380001788328906	-0.027918396430700692	-0.045165193124548725	-0.015656623327157088	-0.007377757762812526	0.04197970005649698	-0.02888431849444187	-0.007095209727500508	-0.032794910066863914	-0.0
Y.J4	0.15328658118915256	0.033654422170139406	0.05480754398464657	-0.004643528837412596	0.004248119227477037	-0.03370084766212833	-0.03453973562105696	0.040969634141375194	-0.03128634312148596	-0.001466247473904759	0.05098587178700926	-0.03364969586527575	-0.005787169362392918	0.030604288139160295	0.009996050220552503	-0.0005728036512449455	-0.028726667401602356	-0.07881041362216692	0.02911523848678264	-0.04576615810276259	-0.008843908015450472	0.01672154006673925	0.011412263437898817	0.0036830473652123934	-0.09145584875567597	0.08240911436943128	0.021923964574069043	-0.1191757878797706	-0.09513624820889627	-0.030395949011744347	-0.05217592327263535	0.031809503362843036	0.013738989665602441	0.07204419208068079	0.0013600460955296677	-0.016511999737223323	-0.00046161554721759813	0.0018665415397127695	-0.017785540862527552	-0.0879726439790558	-0.015204297535606641	0.03888673036084175	0.01851067372613581	-0.09055425380795203	0.0026333304217625096	-0.03769113496530176	0.03848367298829391	-0.02272929626865346	0.025186820363348322	-0.0
Y.J5	0.17551639600827784	0.10951584868040731	0.021421396763930577	-0.09545244964308097	-0.06087581572446239	-0.026932759810804317	-0.020317168628815906	0.017401789294962763	0.02097838561253687	-0.003133234719131974	0.018353036788668488	-0.07491990336357436	0.013111176281574334	0.0005171321624549585	0.015760745719043394	0.018387116060122482	0.019713433144012985	-0.045518840496089834	0.0013794278335604268	0.022915014122360626	-0.0755120331269775	0.07286908340528543	0.04488278150866773	-0.0030080686054152353	0.03544385390142685	0.05887461693600608	-0.07770035342357845	0.07434189180022509	0.13944404714178227	-0.005551162676316209	-0.12781980324330838	-0.10341370673595268	-0.013591801656473244	0.06806313850591691	-0.046852981473540334	-0.03729294532401765	0.0009640711593340687	-0.022984719687438388	0.02701103794651281	0.004880214609895854	0.007454023452887433	0.0008042539416129227	-0.008685261794441667	-0.019037441448556482	0.013321215355369028	-0.026257505601722422	-0.016259808538717224	0.009824553318325113	-0.00908864988443317	-0.0
Y.U1	0.20012032842277774	0.10454791840305246	0.01962910569756518	-0.14197725484252746	-0.02416894123317803	0.0018727524543821045	0.03770559153030136	-0.011943230527574709	0.03186640997863117	-0.04064826122742544	-0.007998751437995012	0.035767378983792744	0.04943916893837128	-0.037173294811412794	0.020739080835686582	-0.07317005362373816	0.026092375025650334	0.07546674487086916	0.06334063868804152	0.06628164343787252	0.010361084699800979	-0.0021183107361002	-0.05720281228054327	0.00046003639667626257	-0.10494903835206297	-0.03467622531298444	-0.022120777916968322	0.01878086904094204	0.006712102976869361	-0.012826872199950493	0.028068283590066086	-0.010805587840455584	0.027353941366230546	-0.005117462552189646	-0.0019311654552807156	0.013059326357923746	-0.06756386822054813	-0.020913286160691495	-0.02489823524593778	0.0387044452735475	-0.1384154684120013	-0.04999579132520643	-0.030425580905862372	-0.018039872798428284	0.043185344830319335	-0.030048338840009067	0.04439969881043013	0.010187370906273925	-0.001262391493527783	-0.0
Y.U2	0.12861820438286276	0.0919891265974911	-0.06000882803838101	-0.012801731607366536	-0.039091487337894484	0.06111363948270439	0.03340698403450219	0.08479881715607775	-0.028173481248941236	0.011478909427692606	-0.02663673837334934	0.032899273760842625	0.0020051298755994333	0.10456770614951928	-0.008027679724156555	-0.0057211022540652355	0.047451773861832275	0.053370434596793005	-0.02499286012487142	-0.14196014086561473	0.010798829822756985	0.0388644473639721	-0.023251790563011732	-0.03884624493595855	-0.02030741058161747	-0.004635506184576842	0.03196134038338346	-0.0002025375220061572	0.01753718243949692	-0.022725912145727167	-0.005768177085463287	0.08508233475673235	0.0016446544724476766	0.0716799053151648	0.04433428363592049	0.034399223657823386	0.09258202481260484	-0.03883861323315331	0.0066043611017104	0.06907129299283517	0.000916219189324108	-0.025342433966270544	0.025569658872519538	-0.032731363319317676	0.061914097309489026	0.016601747746515155	-0.05037271616484203	0.046536046725553996	-0.019240212087887943	-0.0
Y.U3	0.027477369598754922	0.06651501327103496	-0.05838494912353258	0.17355270976472453	-0.043758588754641475	0.013016675668992629	0.1643316323472191	0.036993151101509816	-0.047808487207760375	-0.035454179192895924	0.06865578783312243	0.03672486089216286	0.031303335100752804	0.0723455509036931	0.06130613016053729	-0.042629803834809056	-0.015804981695587948	-0.0257611202942812	0.09590318459514642	-0.0922996100442842	0.12895329536442474	-0.029547010432977642	-0.05190559693010616	0.0007219997499822514	0.02673955739021168	0.019327913932033515	0.13024582534131574	0.06502576053851176	0.09068923538578902	-0.02840163921568738	-0.042953929277924595	-0.02064447169901996	-0.01115291227732339	-0.036409010207931324	-0.007032732145450783	-0.010189398875759356	-0.03975453721666974	0.000630999779148249	-0.036416736942492194	-0.03897513303432209	-0.004829400768213521	0.00263425425409033	-0.01772787520728521	0.012499182758004681	-0.022080508736114748	-0.016547526136162616	-0.004565790815634535	-0.01833886240294761	0.012841328256502613	-0.0
Y.U4	0.21692555554395024	0.09110787915857708	0.02520999928739597	-0.11901342789367503	-0.033832198792577005	0.023263952821932825	-0.004055855178672891	0.004783697270187157	0.03288547879126719	0.014789956389650891	-0.009077254527833508	0.041320824133855086	0.040841162154747576	0.06754639224316465	0.007583015871515428	-0.04856496772887668	0.002584581551008452	0.058675779218481494	-0.025550813156888775	-0.021544872912078905	0.01852647865722353	0.018243282211827815	-0.009875801088779812	-0.006688856228904109	-0.04390929590217471	-0.01412820730728977	-0.003707147172200869	-0.020228457965053914	0.015730416423534514	-0.024687128032764877	-0.012189233055395972	0.02441023755221228	-0.012304735001426792	0.06767068255843062	0.012346636048047754	-0.014160110124158706	0.04601670117697693	-0.018997430384029214	0.042805461710129174	0.006111805895236401	-0.001381181945019212	0.043278909599667896	-0.01298262764725582	0.10154017209136801	-0.11216773166127852	0.03414213832747334	0.0764843326255735	-0.029463297172006138	-0.016210418763953596	-0.0
Y.U5	0.1961886704049852	0.0976732065594254	-0.004549511119715686	-0.10455056048386108	-0.01013070648182493	0.006404536746730222	0.021521445435698176	0.002633111813716935	-0.00593132802604349	-0.0444213413842216	0.000566780343772748	0.003538622823228115	0.007971630416854062	-0.04176064033579532	0.015456859201281465	-0.02366046252216021	-0.016784557846162517	0.06787901544571928	0.03813374492371599	-0.03728621477692685	-0.02513236156698953	-0.05598885196214526	-0.010766046164743477	-0.017645273772562007	0.027457213323305554	0.012077679770439184	-0.08617963088267266	-0.054054414310972146	0.02237299833356735	0.01249425306591895	0.022474211608915596	0.026894486282439248	0.04553439726492106	0.012438090206838665	0.09330549450819536	-0.0631912610909422	-0.11356521794936282	-0.05578268246361716	-0.04714575736160835	-0.060897532862441144	0.06374305166908535	0.008910519272490083	0.027762717725985802	0.044217696130536915	0.02179055074183315	0.03254215005571132	-0.055444764984884126	0.0011236871478956746	-0.0069718261944426525	-0.0
Z.K1	-0.08931309603513866	-0.3104942076867822	-0.1433320456186929	0.04546865376963457	-0.06964558674664639	0.06928022358064914	0.04783149127473941	-0.04690919794746862	0.07541143754659704	-0.012890970954659353	-0.04637350858918256	0.05532978273353149	0.05241488052498687	0.01832472723442021	0.07469751488783273	-0.03594898553659681	0.07059921608805052	-0.12998245482011314	0.032181498955888205	-0.022826230284412465	0.06173086670804204	0.049172986130959134	-0.03375024344321364	0.06267341783854086	0.02744591051362848	-0.06991636836223983	-0.13743268521948745	0.037979346258491	-0.09095292748314726	-0.04918231874772486	-0.03201175884201523	-0.019694169877059044	-0.000852194606983833	0.03246172263378197	-0.010707819044848568	0.05965340412056368	-0.019387604746162978	0.0034205583764625683	-0.011300293124212409	-0.014915465401808999	0.024131543579818636	-0.016378179379531416	0.06124177499737728	0.016165321419183785	0.010975968737973065	0.004943926809141645	0.02043642212736925	0.0033979288926894897	-0.003318360426332579	-0.0
Z.K2	0.04708391333873173	-0.33613875271184895	0.07212270291509293	-0.016008980169310114	-0.013734872794485193	-0.028528342510384445	0.026969663627261203	0.004630646019956781	-0.023855312789809582	-0.0017039009781813343	0.017789283097358822	-0.007716726023431872	0.006940259922939829	-0.010878843238319492	-0.005716201347676283	-0.0050179041663111455	0.00978847814690645	0.06216903678803464	-0.032802439536442386	-0.0345930902019272	-0.007962101224078344	0.023743795234835406	0.024469895027568772	0.013175262585258064	0.017066094353773303	0.06750851480930056	0.017327446360526123	-0.007884634020803935	0.016993122453288143	0.016544295222968953	0.014749792834675472	0.0014671854282943277	0.042067549495015774	-0.007513369957951575	-0.04651834794430297	-0.021638890533487814	0.016908581688717905	0.06217076679406257	-0.08744630175913015	0.061011020094888985	0.03600089406295474	0.06568145482133358	0.015443271108472816	0.06183463378904235	0.09749671074214018	-0.0233618583646681	0.06462488242949133	-0.035153564840206396	-0.008241440116558781	-0.0
Z.K3	-0.19783152556673694	-0.27873653815406274	-0.2797557070009851	-0.0742345968222958	0.11505612303151772	0.022851796515811297	-0.07292542452670353	0.013625806554922001	0.03645964417646325	0.02727402662685878	0.044701099934649456	0.028251789334724983	0.057557886856125895	-0.032879951252426445	0.05624958655749064	-0.005091855701374077	0.006151759755677583	-0.12542570044595225	-0.04800554063314667	0.13008162182774935	0.04080945891906868	0.05860334938960526	-0.06040597101568401	-0.15442637811017884	-0.01858282542976993	0.04381477735752853	0.05702266553978905	-0.037302226699894345	0.0766736459178365	0.03540190378444263	0.00642855143934596	0.05207343799973856	-0.010316356190590164	0.009834101615333626	0.02449739383847399	-0.01447030960417598	-0.011672732024876627	-0.011987427547288675	-0.008593960697640788	0.005181255485413435	0.0024451498356092755	-0.007598302944888962	0.008713051712101173	0.0058474051374670785	0.0001977758692099889	0.002701694975272922	-0.0031905625698252157	-0.0025107405415157173	-0.007708729990959157	-0.0
Z.K4	-0.006486605405671919	-0.353676407879313	-0.03142435384541439	-0.004459133208942088	-0.07051224857717431	0.02481903920266824	-0.0639197065051295	0.0031172648293734343	0.0385835871188728	0.04350714457949774	-0.06340548742526331	0.0045373421580340734	-0.02814768744946816	0.032875530482271494	-0.015268757948533733	0.0011083549309004507	0.031583195712142915	0.011227369467150755	-0.02792234437566539	-0.012101559019969038	-0.023879171423787506	-0.009198386395775733	-0.01150476606231475	0.03690833969543178	-0.014966994189219502	0.02964139621420201	-0.03766535622978455	0.03195518423123137	-0.00239229579425492	-0.003030156827311143	0.01590550518977188	0.02419923278026617	-0.0010943650133205824	0.03500274741375373	0.004209809579131017	0.009560351040365728	0.030319547208579604	0.04400019624347018	-0.08602777583710867	-0.051223841441257204	-0.0348654123447739	0.00209943950340153	-0.14596894722867132	0.007422335094126258	-0.02748439981411667	0.008146379982849426	-0.07256344270905551	-0.0054177264798616525	0.02040112705318391	-0.0
Z.K5	-0.04656526823836983	-0.33854667044061465	-0.001564680072882588	0.03958970360690878	-0.03272869226563598	0.032755337843932635	-0.06349772307297046	0.012404676528144634	0.01719230865848743	0.014303264667938933	-0.08478435860794191	0.01694622292426457	-0.05016020033221152	0.005395489461920945	-0.016599565673392457	0.00781070024160804	0.04707143063716898	0.0313870194548098	-0.0026589523802158857	0.010217069757917798	-0.033882690886465394	-0.018866330758250078	-0.02228150558373296	0.1047689791390007	-0.02258534729456197	0.002942565891904408	0.0776648094548639	0.0014930857444509225	0.039131860327906214	0.006986926015158223	0.028775673039487585	-0.030546843052519774	-0.04470083496905354	0.011033713204511483	0.044243635055601804	0.008506391657805777	-0.08884858832208235	-0.045699072483241336	0.025783794719920983	0.0512229077760154	0.014522139433604296	0.1014099291047633	0.0182861701800306	-0.049478208539055345	-0.03509336637822027	-0.018677165025959088	0.013265499595386218	0.06748102784039546	0.006045356865923355	-0.0
Z.M1	-0.18318549908910672	0.051721595299515664	-0.3837355066786251	-0.11578072875446299	0.15457769183750722	0.06272982576446445	-0.04230397268617138	0.006954470596535371	-0.06969789477863085	-0.0015445090562466242	0.09241771247368909	-0.009920589500123467	0.10375427649733893	0.00027537688927436414	0.07996170074385404	-0.006567086126361746	-0.07552478039682473	0.048424043851360066	-0.03772401327973038	-0.09862812099144015	-0.1006981178464227	-0.13466371334340307	0.01697492146046077	0.1048930957911252	-0.0008648352980737273	-0.007138700327528812	-0.016239194645005763	0.011945831280160715	-0.002132097776748877	0.017579104176536332	-0.01333573798428162	-0.008384687065217642	-0.01637862961064944	-0.016584597479263826	-0.036217424554153756	0.011069479831656752	0.012544182061401196	0.012525342676642622	0.007217695683812427	0.004427170632333919	-0.0028652861709396534	-0.007842198301599029	-0.005981220448634478	-0.011773055186088852	-0.003566765574218966	-0.006192763609892327	0.01353062095078036	0.0010482861507598187	0.006638220653977281	-0.0
Z.M2	0.00878285524555948	0.09416703769129317	-0.2146057295249753	-0.1628857712517222	-0.0409049767437775	0.015168341147836537	-0.045990057471036565	-0.021924328880669364	0.07337735115231654	-0.02617333000126554	-0.1597291495828752	-0.05656817713524955	-0.06429833246136268	-0.0008833173089428713	-0.08666969454561067	0.048620835974329	0.05609543758434612	-0.04317658366982779	0.1889082978242507	-0.05580233527951455	-0.0029365621720748086	-0.027121685350745908	0.009501222168660211	-0.04251063224554057	0.09317450293835684	-0.03857770915979565	0.06841875736370001	-0.06427920239553667	-0.008225399423684606	0.040896521242770364	0.006640520237347604	-0.058185039294727035	0.02712728910145925	-0.021142847952287862	0.01272380571562424	-0.012839913500210947	0.04523697563922102	0.04359919027203421	0.007001847882825729	-0.008783183218366492	-0.01917669766579615	0.004958703743889121	0.003351912386346571	0.007268845775176753	0.004405217789486702	-0.003623771458393403	0.016339636439503136	-0.0006683326491139775	0.005717898193870229	-0.0
Z.M3	0.05311744143082561	0.06429325065612441	-0.05040841624277311	0.13073439844939302	-0.02272484897710219	0.01810526131957748	-0.11900591841139678	0.0008062454425928529	0.020475292243347803	0.10847183471052985	-0.05945683981712697	0.013504787501045177	-0.08002549597399129	0.03880736646042489	-0.05232699714596611	0.022736738945118642	-0.008328486400102716	-0.08495648709889338	0.03935606052322804	0.02713295103396008	-0.04791165700128619	-0.11522917364489	-0.008171581861196982	0.010567442736709258	-0.08411830212890438	0.06073561358911267	0.013615073678703111	0.12187408628839717	-0.04739291487298631	-0.005490799081625929	0.00995577431439195	0.009619356663815349	0.025808545187457402	-0.010098110504151263	-0.005590404172427682	-0.06239915626401465	0.013668958332793595	-0.07661948260058259	-0.007614936200101436	0.029380423271457477	-0.009841918084988355	-0.023744622257320668	0.04327327046513842	0.028331102759081767	0.008424868474390716	-0.005392641091468486	-0.009371471363149022	-0.06404193670932853	-0.02403513563999068	-0.0
Z.M4	0.09866207627520629	0.07589129088859393	0.010012085218265084	0.11658716057134116	0.049764539310655	0.027409903537318106	-0.067840503928013	0.008087384855007405	-0.020783811400844752	0.034341430634987846	0.03377746681804832	0.014998619481698254	-0.06038134310435176	-0.02302822677217096	-0.004541966559985194	0.018881068984600045	0.03099843221294064	-0.05955008109814823	-0.04332900878023031	-0.01788061794672117	-0.01845779786421253	0.08227135026649895	-0.01510968359745469	0.10651203705247271	-0.0017432443723163489	-0.10377482291548425	-0.0015278467576793518	-0.0789446488505543	0.0783721967918943	0.015262258702282452	-0.02008322144938512	0.0428369687535096	0.16199021698088553	-0.03281737163204325	-0.003542804081060291	-0.014700933929373026	-0.00036711933794215853	-0.004379482211083161	0.012219910928859806	0.024814286438171462	0.008489745030156585	-0.03707705851485268	-0.010680164786381546	0.018561517076609805	-0.027546526566669234	-0.04946370494613343	-0.004621008841924748	-0.0043863197740661025	0.03157072741464766	-0.0
Z.M5	0.15067010999490338	0.1100147021383433	0.01983609831941004	-0.05601294768296061	-0.06561818597300838	-0.05042712340378525	-0.025141531185462578	-0.00574820102609013	0.03370106572125729	0.07284701829805683	0.04185666760159169	-0.033527722226789236	0.06927880358560005	0.07153384355316902	-0.027337314678706984	-0.012628225541637719	-0.04617888438897006	-0.011893715939792186	0.029779508551227518	0.08810154506321864	-0.03768208838046164	0.03908070777093554	0.06331276711901336	0.06094982390395509	0.17210788624922688	0.0700597209840263	0.054182677621780514	0.009717468362832033	-0.06427957174497335	0.006403986397132809	-0.04879591924371622	0.11779940074074934	-0.005373127206447138	-0.03711013908916741	-0.001140690375914916	0.07400366981519078	-0.04928375758726721	-0.028776380707999604	-0.018944888268150224	0.025519205043791647	-0.018457541245785487	-0.018737045247229082	-0.005257958020461571	0.01097437599786273	-0.011887038447185578	0.004407945500782578	0.004185172910315279	0.010889528510607557	-0.004152038255442452	-0.0
Z.J1	0.13298118074069476	0.05792906187753863	0.020771132284282602	0.09014292563264573	0.03297700591881331	-0.025565783602041144	-0.02225816438749696	0.03302456929582105	-0.04439113216952705	0.09061338706817978	0.07517451149915275	0.010029796845131948	-0.031967337881931186	0.06526103981511211	-0.04289317691764481	-0.0028681680088884273	-0.03790907407238943	0.010209825799822778	0.005133386402164374	-0.013434081760639448	-0.03503430932358672	-0.006291914864938114	-0.08603555715209037	-0.05924628444835524	0.0007632792001607635	0.05001978552032265	-0.06716838233031147	0.006892533221806077	0.0020259276138937634	0.06780922269025409	0.000620641392180827	-0.09679207631888681	0.029939558007019362	-0.01189788605927233	0.11597754595408753	0.12935615087062793	-0.019526257023349095	0.06808656674860888	0.021280973138953406	0.025355934151265004	0.009069870866255858	-0.0005779209012936563	-0.00675939383968228	-0.016378110646568057	-0.009928458971885672	0.012325613501859591	0.017054833494042854	-0.03026946081638153	-0.006352654155418721	-0.0
Z.J2	0.14671978354928625	0.08526762740394025	0.0025807793328070155	0.050696847498926716	-0.0043052567197139095	0.01988461872532571	-0.05428984400592766	0.01468159411080129	0.012266586905982323	0.10323106679528284	-0.0009734735121631909	0.041642028023440095	-0.008734688774112463	0.10610346383183093	-0.07463138481109072	0.016297141202358797	-0.0011209094464445888	0.044126885803717146	-0.06650499210963144	-0.049096793111442105	-0.05183203267645156	0.0050240392292324465	-0.11452611817661947	-0.1174744157724298	0.06047167434193536	-0.0807982789458902	-0.029865081879627307	-0.03764948402274787	-0.01815591117104759	-0.02013780528086149	0.030698748330822437	-0.0027682744256648855	-0.04725147063669705	-0.02594752503917418	-0.1478253887328157	-0.010755668607369887	-0.06340743642062645	-0.009854638082869441	0.011019437019082258	-0.03294279874329424	-0.0008052155816884236	0.024442051083436812	-0.0016342674247932783	-0.0029165576701356767	0.011475572938768778	-0.024000768303954784	-0.005508147305234463	0.004812907677439665	-0.005337345731333014	-0.0
Z.J3	-0.12127045002544493	0.07464373750430071	-0.3155401843190589	0.04512488072488868	-0.01616126076822297	-0.09134510816068987	-0.029951320285775285	0.07794205912992384	-0.04314458463521767	-0.06722299033048441	0.006940763153409772	-0.14849179050318292	-0.08487405653679	-0.017763851068785086	-0.13938330111962716	0.06399284183962552	-0.038296520058200785	0.10509733043106527	-0.05463460883450485	0.011125960499637145	0.18130939007166352	0.07110180973484553	0.03714857460472396	0.016961402131455996	-0.021866733050437123	0.019347507607933172	-0.057314766285306025	0.038544042521798355	-0.02719457987679149	-0.017110028039267013	0.01452205802088457	0.01445036151484294	0.004244598295548817	0.014345663605453316	-0.011299867947537345	0.00339909454972765	-0.039871532629639	-0.007903930026355336	0.025747591530160346	-0.0010526553093967903	-0.00633294861078698	0.004872663817063582	-0.004642113919691127	0.00584349340975247	-0.0027678252411668593	-0.006745936279360649	0.0055801604363051	-0.006610074476519506	0.0017722245788492448	-0.0
Z.J4	0.10994558720099333	0.08241107442224502	0.03104025343850128	0.08364189750581423	0.05403381383182925	-0.03705937354585144	-0.03408442283341736	0.018216054109839935	-0.028859325736679004	0.04564497862927026	0.06089141075452533	-0.021698866038343305	-0.020758874939801063	-0.03259288487090758	-0.016865902445919925	-0.015775883365335534	-0.04771850698189209	-0.008010152113411037	-0.02723396663998439	0.06610697690664995	0.040443976230190026	0.011537725577154056	-0.09849695822628017	0.10001927354354234	0.09816951777143632	-0.04111047263407588	-0.01375912477006358	-0.0654057079880371	-0.010580113847925053	-0.018645621973351737	0.008079449424174817	-0.05526630931579591	-0.11496589585180689	0.02746528808821608	0.06449413378490727	-0.09303015888768636	0.0679739676435556	0.0039031136018545963	-0.06180937553987785	0.017104218512270758	-0.048730762583231224	-0.018949216652614138	0.026178544121167033	0.010853839081490093	0.011573900686780735	0.006408960790597553	-0.0015642347926737889	0.006713745445148402	-0.0004779984885818094	-0.0
Z.J5	0.12135418136463037	0.06308554758079374	0.051420919192158056	0.059895779722337554	0.062463802874912266	-0.017355547777784485	-0.0010561077951919704	-0.009936762663098137	-0.056323148014389784	0.008775074942258671	0.004503079609800598	0.00014303014279352848	-0.0232639491184252	-0.1392523706463406	0.02825615985975114	0.003876676400181572	-0.0029867389031914176	-0.016805899692625643	-0.00411996601586586	0.055850691326263524	0.03588227597089255	-0.11061805435810936	0.03681007345326472	-0.028132869275163716	0.07237869890524977	-0.048697087817728885	0.0698677867966741	0.0003166142773258592	-0.005802128011524188	-0.03520054659912652	0.0426013340958886	-0.032048887203579714	0.05118420642290307	0.1697025988935267	-0.06270443861541863	0.07014261575928238	-0.022020284042871457	-0.0056166834847608755	-0.00584676403593579	0.023265367960374813	0.008869553322745055	-0.0011196321800479752	-0.011210284003322425	-0.0056505188797732215	0.002361711400179475	0.03718382416968646	-0.010923095677558767	-0.013449376264387133	0.010297910607080399	-0.0
Z.U1	0.1373576238880926	0.06489503600947605	-0.015717781983287674	0.1160960934901736	-0.03322257333629282	-0.005131141028958657	0.10389345811783159	-0.050691166482836864	0.010514714366128424	-0.029479375281194535	0.016601303990992456	0.05192296628849232	0.02458511372785153	-0.013423779676968643	0.05368549572493897	-0.03424810200689677	0.006008298920531982	-0.05463865476765445	0.04027388743399931	-0.006828952506591749	0.06397573732385689	-0.024156211440348546	0.023649615162392158	0.01515366940814888	0.03633372673142664	0.08438167740348414	-0.1051842925283544	-0.04564464731712875	-0.0030506564437833422	0.15612123428516878	0.08117041243228942	0.029485998479470595	0.004875307262298953	-0.003319580559781939	-0.05839282894086298	-0.04371693156075784	0.03280105852813537	-0.018580462615615637	0.06208706641373902	0.03864614023860798	-0.03298784249205476	0.04756775766117101	-0.02422258990438982	-0.02942685255757414	-0.011731404715092049	0.006855731381073487	-0.019416405868181816	0.00620122775427665	-0.007737202081426244	-0.0
Z.U2	0.016987912786349063	0.08324988498945177	-0.13169370131265573	0.18353595667859268	-0.1285007013405449	-0.010868349874595454	0.04018117593324588	-0.056258044460596415	0.07252347015089787	-0.023657809402341065	-0.10590916370908024	0.06732870188857185	-0.018845198299109397	-0.012921492573802427	-0.007732324853809978	-0.017081453800604926	0.008855979979366236	0.06337810342914951	-0.06679638315596538	0.09131988951099633	-0.01213608643913168	-0.12577391914802208	0.05458101398658441	-0.012692535826120177	-0.02957188971120907	0.047347035036965704	-0.028359870145230826	-0.12969256363281007	0.07119018427138234	-0.08054326385241119	-0.06683632794910571	0.011195037793226788	-0.02790770520569115	-0.04204655836712743	0.0011534568719929925	0.028830019438956103	0.016962542679579463	0.030320714632415036	0.011622484582557087	-0.0003572620645615456	0.018316209755967826	-0.03449033467959009	-0.0006917023742508989	-0.006099665996440355	0.015161897091539247	0.005074646637423408	0.017347274036405905	0.005577276496060463	-0.006465425759823406	-0.0
Z.U3	0.0734435056540876	0.07045035066614305	-0.025114287983656922	0.0039312160210265385	0.13472542654235317	-0.05056699895677958	0.012431747764647352	-0.0154777914820052	-0.010470841493347836	-0.06289186235905013	0.021539382661259873	0.009925802415766903	-0.05118058175981017	-0.0871086590261623	-0.010850172197883822	-0.057976442544177095	0.04987424756815897	0.09253458294884767	0.165073247250886	0.08738024390744435	-0.05335674713936855	0.07219721760387722	-0.12594956732095153	0.046733333562287975	-0.05535723539827956	0.04255722889746895	-0.0016741866888345326	0.011402082446126678	-0.016606658159842153	-0.039816197304202515	-0.015618562196307136	0.03240568735866246	-0.013100723446933036	-0.03156698169160251	-0.0688250269196386	0.03567255692377526	0.05164745955768489	0.006076928518134539	-0.0012188604728469341	0.0013360934596643307	0.07785304624764984	0.014126399609769826	-0.00042200668903973065	-0.011451377009572555	-0.017700970109305488	0.02053203310675546	-0.033338734696684864	-0.0013426797392766471	-0.01341802737766774	-0.0
