pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
Z.M4	-0.003959587056097814	0.09977504985629253	-0.10298655117850147	-0.06867744522808875	0.17030944197883197	-0.05301173379189465	-0.03136250565388783	-0.003159224352674497	-0.041747459673553804	-0.043126684644574954	-0.014946688073572764	-0.030251398562591052	-0.014289644535787968	-0.022181520255806803	0.04324493424976774	0.0003719939143784199	0.01817090427445366	0.03225269440782523	0.02725320109823258	0.004491693120009826	-0.02813180777001636	-0.010955614808692532	-0.0010458854845438095	-0.007830022450163739	-0.01405987006144147	-0.0032347579438704323	0.0007621202823635276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z.M5	0.3885770719762115	0.007215136720860624	-0.09681990210325184	0.052827548350838145	0.04657481608464699	-0.07047350116334644	-0.06103649518935317	0.055255225822404684	0.03441455906021154	-0.027148308564350906	0.02876752413597219	-0.058197493089968966	0.016646480202384076	0.052715080083367206	-0.05357245360931482	0.01986272342534904	0.014405411489228605	0.013888401380479904	-0.01585284592604389	-0.01503318023657253	-0.0015347416912103314	0.003980751443270884	-0.0037973581223875283	0.0015105313621263348	-0.008619663330431543	-0.003123647537891872	-0.0022682536553465613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z.J1	-0.07309498986706671	-0.03322578081344561	-0.06518605141259708	0.20470787855443662	0.08626442394019726	0.014745159902926182	-0.008747010517672993	-0.06858379468374849	0.043346907208917415	-0.032847102567437794	-0.007782867178870668	0.015087088801120953	0.024656491199972548	-0.008681727211151638	-0.037035364489551775	0.006927173702905856	-0.011224443007605313	0.01869027234852454	0.011668616500533887	-0.011308861571629565	0.005613784272977192	0.026168384721535036	0.013226289867700502	-0.011258853445581633	0.0013786111527296482	0.001560407381379904	0.0005768445140164749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z.J2	-0.04876469082596894	-0.14852968168404038	0.08099426438775004	0.22419447768182782	0.07967982386699288	-0.060406795025300615	-0.11603811769230357	-0.002322964410262817	0.1221443227155878	0.03231931452071352	-0.005328876309155958	0.017732298198491685	-0.013026500223228377	-0.013690719302935833	-0.00014412611186776707	0.027650794338653813	0.0076203244640351935	0.026879097545289023	0.021282851269326764	0.015231294265985004	0.0019648740837790763	3.896992405124679e-06	-0.002154528496585879	-0.0026810248919010115	0.0015828117879569603	0.0006942098720800285	0.0002275971120527717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z.J3	-0.10946099119150217	-0.06086385353678427	-0.0026956847720509846	0.005673666447298761	0.08564766104371922	0.06065407570966528	-0.030572417946817188	-0.06458792162492807	-0.027563481855033132	-0.0032248010068492705	-0.002734465097558756	-0.04488769818770489	-0.023231288979870302	-0.018844421211103926	-0.01734352920104292	-0.03501702754277046	-0.032512005062309085	0.008933552208292193	0.02148111840244852	-0.004490069897834354	-0.014696499672814268	0.019396079948815315	-0.00547756006342466	-0.008570406318153654	0.008134479496179218	0.008727490320539493	-0.0002916377065053881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z.J4	-0.06838145889597813	-0.08671746524457775	0.027265125507272583	-0.02999814721504338	0.17026988567311815	0.043569556740013456	0.011072754345329483	-0.001803007687382048	-0.0004831804077129673	-0.012266016947261309	-0.02135699101913954	-0.013629829005092993	0.027094086773073244	0.006535674318360774	0.0033390045491219593	-0.0389211181602671	-0.013498232259436466	0.0031575737413665514	0.02460271923925719	0.0019679585410256628	-0.025030418139644756	-0.013153476010092886	3.80225229668111e-05	-0.00501116439370027	0.01461315069959173	-0.0025015892335935657	-0.0016343335247819728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z.J5	-0.07833661907336181	-0.11842059562571719	0.123268029420063	-0.11365922682290425	0.17555497600733866	0.0813430550005888	0.03343187611551997	-0.0031538957376584394	0.085815249956913	-0.012471300649015605	-0.004110045378649808	0.06349531491101863	-0.021962542397216497	-0.0700389600200046	-0.004477947701161728	0.03761846483590051	0.029228193497976767	-0.021827806836897362	-0.008250878775716468	0.0010698932793862478	-0.015451532757309107	0.010800311088965084	-0.003518100593645621	-0.008740963932827557	-0.00011416900937951046	-0.0014352652732346355	0.002050881902020593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z.U1	-0.03284210918868984	-0.08550719899408503	0.031662637028537395	0.044407223194043194	0.07769542720945613	0.0708791095829114	-0.055854773024335405	-0.08564969630941328	-0.006114592149470046	0.006263317105945067	-0.04067248779331551	-0.011000541672609852	-0.006095543916342123	-0.008749369249927237	-0.021070172902001028	0.014648487614547864	0.025174415926130483	-0.036837877211142754	-0.0178032569489116	0.009625057971718875	-0.022673598132395122	-0.03100994337660204	-0.019252970657003373	0.019530540503386953	-0.010678460398927345	-0.007816397924715435	-0.0014711471085627015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z.U2	-0.14422974751664283	-0.01910605892565944	-0.13420262310920014	0.12741677841855584	0.006839781340859112	0.10795077560258527	0.028488044779529365	-0.02298047180689016	0.022548405935722098	0.009033791228927742	-0.005964576294621751	0.025295468584083956	0.013030178507289993	0.017870758269142868	-0.008109589786316438	-0.06238453752117646	0.02821070430153783	-0.00025765505698951676	-0.019392594129069397	0.0008013545016575059	-0.016086840293512584	0.005507922718191744	0.015254463161769743	0.02246609272426229	0.01044325908389115	-0.004538742285102436	0.0026577490494878652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z.U3	-0.07539571459537742	-0.12741473588113436	0.07312665466981415	-0.09558985637451682	0.12326818785711058	0.057423748410733944	-0.008761296791417864	0.015551965126625215	0.012402867784300452	-0.02424475975246178	-0.045202813877987504	-0.020342939319468685	0.00954305243517883	0.020629588819758914	0.017375991226400305	-0.023601491069855027	0.05145083241216984	-0.0012303051401760707	0.02208351794420894	0.0008100300257823015	0.05228433945772158	-0.004276350851806354	-0.0016601734518059503	0.01376994140655256	-0.012227515659229218	0.007450826496713664	-0.0027716289781070367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z.U4	-0.10351578744667184	0.12195947607022961	-0.29354585737142946	-0.03813386164870879	-0.014724847246457133	0.05292459638471498	-0.04046683080223162	0.010069869680052005	0.023903950216761623	0.018481931166996618	-0.040826458482003225	0.004476772491243321	-0.01797916831285277	0.005266875953442058	-0.02445606719639028	-0.008289064357413585	0.045026120415564766	0.009180602946896186	-0.03058745841421353	-0.008047802549555972	0.01593405743280228	0.010323013838700807	-0.009483717807237725	-0.005960318873486099	0.019782944612225104	-0.005395310169275839	-0.004892415987881079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z.U5	-0.11537724981922391	0.14943003987579181	-0.3806488545965888	-0.06453518485246598	-0.03493850903596998	0.09421223708473377	-0.037251772178306934	0.03290700708792818	0.06926669060403352	0.03816702334969388	-0.009169244574735424	0.02857125529219613	0.004959576848576203	-0.005786075279728559	-0.04741463852037911	0.007387147286461994	-0.03923087595925283	-0.008747132889104529	0.02388027983519172	0.006569222673159581	0.005655267644513402	-0.005892460506884556	0.00631651356412259	0.005674492494380111	-0.012742720758610201	0.0006814592200151593	0.002407195775355541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0


eigvals	2.081532856383978	1.9471855573863803	1.0989798078508213	0.4543838506258213	0.34314905079032376	0.28950540904565203	0.15851866750672752	0.14977961517572733	0.13304205277866796	0.08928024314364955	0.07002844083255544	0.06408743591793159	0.050344076504939356	0.04877475567108594	0.037662459626271655	0.03378590315966812	0.026347991787858405	0.022274286609445693	0.018633640866091816	0.014975402493847156	0.012916766812410052	0.008385038255733002	0.00698001371039686	0.006024292908539813	0.003280086125141607	0.002056304799332165	0.00015972120896025428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
% variation explained	29.0227476087426	27.1495474145851	15.3230411389072	6.33545983853023	4.78451649836942	4.03656487685429	2.21022083039042	2.08837249666639	1.85500118689071	1.24483164186351	0.976404363488031	0.893569117505432	0.701945886425417	0.680064895050056	0.525126498342481	0.471075792596369	0.36736922663073	0.310569682552964	0.259808272653455	0.208801569278753	0.180098076265199	0.116912326528704	0.0973221131730439	0.0839965278806226	0.0457341384033202	0.0286709935971601	0.00222698782832068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
